CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
3.8.48.89;38843;1760801425493826965;1760801425531704664;0;10
3.8.48.89;38843;1760801425593811839;1760801425631659623;1;10
3.8.48.89;38843;1760801425693824172;1760801425731690937;2;10
3.8.48.89;38843;1760801425793808171;1760801425831658524;3;10
3.8.48.89;38843;1760801425893815360;1760801425931682538;4;10
3.8.48.89;38843;1760801425993816563;1760801426031690521;5;10
3.8.48.89;38843;1760801426093814797;1760801426131640861;6;10
3.8.48.89;38843;1760801426193811542;1760801426231664767;7;10
3.8.48.89;38843;1760801426293807386;1760801426331671094;8;10
3.8.48.89;38843;1760801426393816945;1760801426431674212;9;10
3.8.48.89;38843;1760801426493815698;1760801426531662539;10;10
3.8.48.89;38843;1760801426593815133;1760801426631685660;11;10
3.8.48.89;38843;1760801426693818452;1760801426731682051;12;10
3.8.48.89;38843;1760801426793817353;1760801426831675716;13;10
3.8.48.89;38843;1760801426893810973;1760801426931666108;14;10
3.8.48.89;38843;1760801426993817790;1760801427031669213;15;10
3.8.48.89;38843;1760801427093818195;1760801427131673151;16;10
3.8.48.89;38843;1760801427193812193;1760801427231668505;17;10
3.8.48.89;38843;1760801427293818410;1760801427331677429;18;10
3.8.48.89;38843;1760801427393808267;1760801427431682743;19;10
3.8.48.89;38843;1760801427493820988;1760801427531679494;20;10
3.8.48.89;38843;1760801427593813293;1760801427631674838;21;10
3.8.48.89;38843;1760801427693821994;1760801427731673195;22;10
3.8.48.89;38843;1760801427793814687;1760801427831677241;23;10
3.8.48.89;38843;1760801427893824309;1760801427931680772;24;10
3.8.48.89;38843;1760801427993820033;1760801428031680271;25;10
3.8.48.89;38843;1760801428093811152;1760801428131659191;26;10
3.8.48.89;38843;1760801428193810982;1760801428231658221;27;10
3.8.48.89;38843;1760801428293816650;1760801428331676911;28;10
3.8.48.89;38843;1760801428393823535;1760801428431681670;29;10
3.8.48.89;38843;1760801428493818030;1760801428531671887;30;10
3.8.48.89;38843;1760801428593816898;1760801428631658344;31;10
3.8.48.89;38843;1760801428693803163;1760801428731667289;32;10
3.8.48.89;38843;1760801428793830195;1760801428831734148;33;10
3.8.48.89;38843;1760801428893817691;1760801428931675961;34;10
3.8.48.89;38843;1760801428993819696;1760801429031683292;35;10
3.8.48.89;38843;1760801429093812154;1760801429131675250;36;10
3.8.48.89;38843;1760801429193820409;1760801429231683629;37;10
3.8.48.89;38843;1760801429293818839;1760801429331688566;38;10
3.8.48.89;38843;1760801429393811994;1760801429431676522;39;10
3.8.48.89;38843;1760801429493818066;1760801429531672198;40;10
3.8.48.89;38843;1760801429593812804;1760801429631656320;41;10
3.8.48.89;38843;1760801429693822249;1760801429731690659;42;10
3.8.48.89;38843;1760801429793810935;1760801429831685017;43;10
3.8.48.89;38843;1760801429893811938;1760801429931669445;44;10
3.8.48.89;38843;1760801429993826163;1760801430031682394;45;10
3.8.48.89;38843;1760801430093888947;1760801430131745455;46;10
3.8.48.89;38843;1760801430193824592;1760801430231675745;47;10
3.8.48.89;38843;1760801430293820371;1760801430331674517;48;10
3.8.48.89;38843;1760801430393811483;1760801430431711367;49;10
3.8.48.89;38843;1760801430493813595;1760801430531668527;50;10
3.8.48.89;38843;1760801430593861196;1760801430631711030;51;10
3.8.48.89;38843;1760801430693810628;1760801430731662306;52;10
3.8.48.89;38843;1760801430793809923;1760801430831663496;53;10
3.8.48.89;38843;1760801430893811644;1760801430931649620;54;10
3.8.48.89;38843;1760801430993816794;1760801431031681286;55;10
3.8.48.89;38843;1760801431093810519;1760801431131682917;56;10
3.8.48.89;38843;1760801431193816261;1760801431231661001;57;10
3.8.48.89;38843;1760801431293809516;1760801431331663700;58;10
3.8.48.89;38843;1760801431393807708;1760801431431663668;59;10
3.8.48.89;38843;1760801431493814646;1760801431531664901;60;10
3.8.48.89;38843;1760801431593815974;1760801431631660054;61;10
3.8.48.89;38843;1760801431693812445;1760801431731640298;62;10
3.8.48.89;38843;1760801431793818667;1760801431831673476;63;10
3.8.48.89;38843;1760801431893800195;1760801431931623922;64;10
3.8.48.89;38843;1760801431993812807;1760801432031672830;65;10
3.8.48.89;38843;1760801432093817166;1760801432131644399;66;10
3.8.48.89;38843;1760801432193806164;1760801432231656452;67;10
3.8.48.89;38843;1760801432293819959;1760801432331685317;68;10
3.8.48.89;38843;1760801432393828206;1760801432431688828;69;10
3.8.48.89;38843;1760801432493861330;1760801432531715996;70;10
