CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS
200.17.202.6;45569;1759700987994883122;1759700988153877760;100000;20
200.17.202.6;45569;1759700988094839919;1759700988253889024;100001;20
200.17.202.6;45569;1759700988194874153;1759700988353938432;100002;20
200.17.202.6;45569;1759700988294837736;1759700988453824768;100003;20
200.17.202.6;45569;1759700988394874000;1759700988553901824;100004;20
200.17.202.6;45569;1759700988494867660;1759700988653888256;100005;20
200.17.202.6;45569;1759700988594854543;1759700988753822720;100006;20
200.17.202.6;45569;1759700988694829836;1759700988853766144;100007;20
200.17.202.6;45569;1759700988794855539;1759700988953845248;100008;20
200.17.202.6;45569;1759700988894861455;1759700989053872640;100009;20
200.17.202.6;45569;1759700988994869999;1759700989153899008;100010;20
200.17.202.6;45569;1759700989094880242;1759700989253862144;100011;20
200.17.202.6;45569;1759700989194876508;1759700989353879808;100012;20
200.17.202.6;45569;1759700989294885020;1759700989453948416;100013;20
200.17.202.6;45569;1759700989394879003;1759700989553879552;100014;20
200.17.202.6;45569;1759700989494860486;1759700989653862400;100015;20
200.17.202.6;45569;1759700989594860577;1759700989753850368;100016;20
200.17.202.6;45569;1759700989694870720;1759700989853894144;100017;20
200.17.202.6;45569;1759700989794874707;1759700989953877760;100018;20
200.17.202.6;45569;1759700989894882450;1759700990053958400;100019;20
200.17.202.6;45569;1759700989994883406;1759700990153827584;100020;20
200.17.202.6;45569;1759700990094886949;1759700990254001920;100021;20
200.17.202.6;45569;1759700990194872876;1759700990353910528;100022;20
200.17.202.6;45569;1759700990294876919;1759700990453968640;100023;20
200.17.202.6;45569;1759700990394845433;1759700990553939456;100024;20
200.17.202.6;45569;1759700990494867908;1759700990653875968;100025;20
200.17.202.6;45569;1759700990594874745;1759700990753934592;100026;20
200.17.202.6;45569;1759700990694871058;1759700990853909760;100027;20
200.17.202.6;45569;1759700990794832472;1759700990953805312;100028;20
200.17.202.6;45569;1759700990894866593;1759700991053876736;100029;20
200.17.202.6;45569;1759700990994873836;1759700991153927168;100030;20
200.17.202.6;45569;1759700991094874519;1759700991253863680;100031;20
200.17.202.6;45569;1759700991194885092;1759700991353931520;100032;20
200.17.202.6;45569;1759700991294878676;1759700991453884160;100033;20
200.17.202.6;45569;1759700991394881319;1759700991553937664;100034;20
200.17.202.6;45569;1759700991494877981;1759700991653885440;100035;20
200.17.202.6;45569;1759700991594870194;1759700991753886976;100036;20
200.17.202.6;45569;1759700991694865457;1759700991853877504;100037;20
200.17.202.6;45569;1759700991794880560;1759700991953852160;100038;20
200.17.202.6;45569;1759700991894878267;1759700992053958144;100039;20
200.17.202.6;45569;1759700991994884550;1759700992153898752;100040;20
200.17.202.6;45569;1759700992095535800;1759700992254487808;100041;20
200.17.202.6;45569;1759700992194856117;1759700992353851648;100042;20
200.17.202.6;45569;1759700992294846890;1759700992453793280;100043;20
200.17.202.6;45569;1759700992394865253;1759700992553917440;100044;20
200.17.202.6;45569;1759700992494858295;1759700992653956864;100045;20
200.17.202.6;45569;1759700992594864198;1759700992753974528;100046;20
200.17.202.6;45569;1759700992694879569;1759700992853900544;100047;20
200.17.202.6;45569;1759700992794827672;1759700992953803264;100048;20
200.17.202.6;45569;1759700992894876165;1759700993054037504;100049;20
200.17.202.6;45569;1759700992994842388;1759700993153907968;100050;20
200.17.202.6;45569;1759700993094852043;1759700993253926656;100051;20
200.17.202.6;45569;1759700993194852698;1759700993353822720;100052;20
200.17.202.6;45569;1759700993294880834;1759700993453920256;100053;20
200.17.202.6;45569;1759700993394862360;1759700993553861632;100054;20
200.17.202.6;45569;1759700993494863933;1759700993653827840;100055;20
200.17.202.6;45569;1759700993594852734;1759700993753887232;100056;20
200.17.202.6;45569;1759700993694854237;1759700993853944832;100057;20
200.17.202.6;45569;1759700993794841450;1759700993953863680;100058;20
200.17.202.6;45569;1759700993894869213;1759700994053862144;100059;20
200.17.202.6;45569;1759700993994879909;1759700994153882624;100060;20
200.17.202.6;45569;1759700994094875873;1759700994253852416;100061;20
200.17.202.6;45569;1759700994194887390;1759700994353829120;100062;20
200.17.202.6;45569;1759700994294862053;1759700994453842944;100063;20
200.17.202.6;45569;1759700994394860368;1759700994553835008;100064;20
200.17.202.6;45569;1759700994494864589;1759700994653890048;100065;20
200.17.202.6;45569;1759700994594840632;1759700994753838080;100066;20
200.17.202.6;45569;1759700994694840065;1759700994853864448;100067;20
200.17.202.6;45569;1759700994794877188;1759700994953949184;100068;20
200.17.202.6;45569;1759700994894863893;1759700995053800960;100069;20
200.17.202.6;45569;1759700994994877748;1759700995153943808;100070;20
200.17.202.6;45569;1759700995094861004;1759700995253868288;100071;20
200.17.202.6;45569;1759700995194886127;1759700995353926912;100072;20
200.17.202.6;45569;1759700995294867724;1759700995453821696;100073;20
